product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count
929,4,401,"Arnold, Hubbard and Harris Return","Foreign kid evidence yard he ball white.
Relationship side ago. Important carry partner cold including television.",139.59,132.68,594,17.33,False,2023-01-30,Knox-Clements,SKU-49855,3.9,181
930,5,502,Hebert PLC House,"Finally guy there its accept. Put itself new.
Risk nothing lawyer now goal career. Yes sea it task positive detail. Investment prevent would.
Best already company star. Fact large after moment food.",447.46,401.15,918,2.98,True,2023-01-24,Taylor and Sons,SKU-35644,4.5,28
931,3,305,Owen LLC Inside,Apply ball technology physical employee cold which. Country far popular style police career. Four land never stuff source across reality.,110.93,106.17,879,3.04,True,2023-01-14,"Chambers, Gilbert and Miller",SKU-99056,4.7,962
932,1,101,Hernandez-Fields Exactly,"Manage study deep understand maintain risk during. Possible north when find evening.
Body task teacher cup. Provide significant together save home discover participant business.",362.03,323.93,967,1.14,True,2023-01-21,Logan Inc,SKU-54366,4.2,1012
933,2,204,"Edwards, Green and Lopez Hundred","Yeah age fund growth. Already necessary maintain. Pull yeah year finally her.
Tough pretty talk open not. Republican street relationship church billion. However human year test war.",252.55,208.04,406,9.82,True,2023-01-31,Berger-Dougherty,SKU-32608,4.3,405
934,1,104,Duran PLC State,"City couple opportunity ever human. Character window drive show discover.
Likely interesting tend situation. Court push member college.",866.25,805.66,281,12.68,True,2023-01-01,"Small, Johnson and Hammond",SKU-25728,3.2,143
935,4,405,Ferguson Ltd Field,"Program product issue among. Scene better practice form part.
Sometimes coach wish four. Realize visit mean conference adult. Particularly you thousand pull institution race.",232.69,213.46,586,9.64,True,2023-01-04,Lowe-Harris,SKU-87709,3.4,509
936,4,403,"Wilkerson, Larsen and Nguyen Serious","Local today full subject determine. Medical community ago represent report.
True positive wife trip. Buy black Democrat speech level there. There life long run.",575.71,472.02,65,14.3,True,2023-01-18,Miller-Young,SKU-34233,3.8,738
937,1,104,Golden Group Affect,"Change policy natural. Fight continue action another.
Bed alone same themselves key. Debate more final Democrat. Several myself reflect Republican.",560.5,508.53,831,10.65,False,2023-01-27,Murphy-Smith,SKU-86640,4.1,855
938,1,102,"Nicholson, Mitchell and Ferguson Nor","Language value prove sister pick. Recent floor task goal free mean oil clear. Level training model cut community lay range third.
Tree day talk area him. Draw not into strategy thank.",966.02,946.24,185,17.25,True,2023-01-01,Clark Inc,SKU-82708,3.9,334
939,1,101,Martin and Sons Pay,"Last movement also speech wife perhaps machine. Popular skill space not perform outside to. Blood than star business gun.
Head miss world until production cut consider.",137.53,115.69,165,1.85,True,2023-01-25,Taylor-Blackburn,SKU-14588,3.2,140
940,5,503,Brown-Carter Behind,"Fight whom individual no room.
Tonight reduce myself thing deal American put. Administration lawyer body book general affect. Trip cost rich fight to action.
Official explain see them.",369.92,336.22,433,19.54,True,2023-01-08,Moore-Freeman,SKU-49400,3.1,994
941,5,503,"Dawson, Allen and Gonzalez Ball","Very head up. Upon raise idea specific.
Plant nearly car present. Begin help now left top stage air. Any wind risk thank member seat charge.",662.57,589.01,590,9.86,True,2023-01-30,Harmon PLC,SKU-56152,4.2,541
942,2,201,"Benson, Brown and Harris Occur","Common American compare sometimes race. Today process fast future.
Benefit floor result nice whether. Culture increase street apply. Easy much skin.",665.99,538.75,37,3.84,True,2023-01-27,"Walker, Gordon and Whitehead",SKU-38208,4.9,631
943,5,502,Rodriguez-Christian Owner,"Tend finish hundred test. Sure laugh effort reality hold.
Body among plant political former culture. Personal major space opportunity have interest often.
Air people explain. Responsibility such add.",595.87,509.75,746,12.48,False,2023-01-09,Fitzgerald-Lopez,SKU-44167,3.8,945
944,2,204,"Campbell, Alvarado and Williams Civil","Style study turn government. Nothing anything least hot civil employee yourself floor.
Start card attention effect carry shoulder support. Light economic perform police wrong.",461.51,456.41,692,8.56,True,2023-01-18,Walters-Johnson,SKU-36707,3.1,761
945,3,302,"Perry, Ramirez and Garcia Agree","Again whole letter other manage. Common pressure trouble.
Fight Republican economic house. Else clearly near enter.
Act its start garden form option. Lose nature who very across relationship dream.",717.3,654.7,663,16.43,True,2023-01-14,Molina-Thompson,SKU-30118,3.6,831
946,4,404,Arroyo-Sanders Indicate,"Hot art particular court laugh. Carry contain treatment well town many. Happen as politics night crime. Other western computer kitchen subject above goal.
Money resource must concern eight.",35.65,32.82,79,5.48,True,2023-01-22,Smith-Willis,SKU-81875,3.8,359
947,1,103,Cervantes-Maldonado Person,"Concern certainly which skill marriage. Ever matter despite red.
Her I however why safe data human. Quite TV account leg. Reduce reason father day at.
Structure travel likely everything may.",910.15,869.76,149,17.39,True,2023-01-01,"Salazar, Hahn and Browning",SKU-22838,3.8,1006
948,2,204,"Dawson, Olson and Huynh Network",Play spend its expert door key. Between care evening that buy language. Stock guy security attention over heavy.,952.27,910.89,126,3.6,True,2023-01-10,"Burns, Parrish and Bennett",SKU-87178,4.6,523
949,1,105,Barber-Fox Food,"Center son woman. Nothing role method few message.
Task onto end sure. Government sure short professor support.",355.41,325.0,288,11.08,True,2023-01-29,Powell-Stevens,SKU-16286,3.3,983
950,4,402,Kennedy and Sons Something,"Keep stay chair appear authority debate room. Test fact than choice.
Voice look miss no. Reach he white four understand.",351.72,333.52,991,15.8,True,2023-01-29,Green-Malone,SKU-62776,4.0,149
951,3,301,Harper-Griffin Use,Expect process training. Apply hot by conference morning.,689.79,650.23,673,2.61,True,2023-01-24,"Roy, Madden and Davis",SKU-45044,3.1,753
952,3,302,"Morales, Rogers and Wolfe Much",During development certain amount sport different see. Although phone name too peace answer practice answer. Benefit science drive should author.,681.43,602.15,468,3.74,True,2023-01-26,"Young, Robinson and King",SKU-71428,4.0,300
953,4,405,"Webb, Watson and Perez Left","Word building discover. Consumer senior deal stop safe as onto.
Board act cold foot indicate. Seat owner story.",942.26,919.91,833,4.65,True,2023-01-03,"Weaver, Murray and Mata",SKU-50063,3.8,335
954,1,101,Roach and Sons Modern,"Opportunity cause notice himself be mouth form. Mr sometimes cause however nothing. Current expert too.
Identify almost certainly. Month cultural situation style relationship attorney hold.",85.93,72.87,95,3.39,False,2023-01-24,Schmidt-Roach,SKU-47467,4.1,523
955,1,104,Diaz Group Accept,House camera item positive store whether oil onto. Owner staff couple sit doctor. Race should push key later yard.,680.26,671.07,139,9.65,True,2023-01-22,"Moore, Strong and Watson",SKU-79783,4.4,430
956,1,105,"Richard, Rose and Russell Open",Compare effort agree. Cover pay check attorney force American lawyer design. Performance act people south star medical firm discussion.,198.28,191.6,7,14.31,True,2023-01-24,Gregory-Ball,SKU-55227,3.5,775
957,5,505,"Bryant, Ford and Garcia Traditional",Act usually room. View hundred agreement team really. Movement training argue measure speech fish more.,51.93,46.21,172,13.52,True,2023-01-17,"Brown, Matthews and Lee",SKU-39500,3.3,391
958,2,205,"Mcfarland, Sanders and Brown Strong","Everybody moment member door medical main. Wide whole possible.
Buy image such prove week. First that before field. Activity figure house consumer.",359.76,291.47,507,7.64,True,2023-01-04,Harmon-Moses,SKU-54296,4.8,274
959,5,501,Berg-Larsen Building,"And unit near. True lose sell. Than evidence science yeah per remain how.
Economic street include job them total space indeed. Glass lose fine themselves reveal fear skin.",297.16,266.44,271,4.34,True,2023-01-19,Krueger Group,SKU-61592,3.4,343
960,5,501,Bright Inc Long,"Individual stand west decade husband foreign. Matter may current behavior adult per Congress reason.
Cost second when. Pressure let five dog affect draw.",936.06,915.93,868,9.82,True,2023-01-20,Higgins Inc,SKU-70339,3.7,378
961,1,101,"Wise, Johnson and Walsh Arm","Vote and environment interest have allow. Couple once thank buy see. Sport purpose law piece tree someone.
System expect talk learn shoulder. Issue leave million physical increase add safe.",356.22,336.45,411,7.16,True,2023-01-16,"Cannon, May and Lawson",SKU-35892,3.2,543
962,2,204,Jensen-Sanchez Middle,"Thousand national health art. Turn president indeed middle her nature.
Find idea never say protect everybody skin. Share but girl surface federal how measure.",132.6,119.01,159,15.41,True,2023-01-16,"Johnson, Hooper and Clark",SKU-61820,3.7,394
963,4,402,White Ltd Piece,Could decide project culture data. Around population deal important side wrong politics. Threat sense whatever score speak.,541.06,462.01,449,13.16,True,2023-01-05,Brown Group,SKU-56365,4.5,17
964,3,302,Rojas Inc Environment,"Guess store public represent project where big. Radio explain sea imagine force rather. Condition medical military tell. Give style trade fish be.
A major sea purpose. Pay community involve ok.",119.56,102.46,136,7.95,True,2023-01-29,Martin-Anderson,SKU-14142,3.3,216
965,4,403,Ford-Guzman Trouble,"Former seem how now beat away. Sure force age mean politics commercial hold. Thousand perform kid behavior pretty race.
Organization environmental east with various actually.",127.6,114.56,507,16.02,True,2023-01-11,"Hopkins, Miller and Lewis",SKU-62412,4.0,959
966,4,402,Hickman-King May,"Strategy system state develop adult above. Check yes score amount.
Up piece place garden speech energy. Daughter recognize card next deep. Night allow price mean plant.",118.64,97.47,21,2.61,True,2023-01-01,"Tyler, Campbell and Wright",SKU-99710,3.5,706
967,3,304,"Cox, Gutierrez and Perez Choose",Left person job school last. Detail follow daughter myself vote southern long. Hard indeed animal eat staff customer interesting affect.,976.67,925.39,444,9.66,True,2023-01-03,Miller Inc,SKU-66223,3.5,172
968,5,502,"Weeks, Evans and Johnson Break",Reflect think wear economy particular smile. No camera control support knowledge family. Deal many move your accept.,256.97,244.98,884,5.34,True,2023-01-22,Mcmillan-Harris,SKU-66250,3.4,736
969,1,105,Beasley-King President,"Enjoy street crime energy decision Republican. One fact sister about indeed.
Future think wish guy sure. Prevent act hit go.",614.99,515.2,875,11.86,True,2023-01-08,Clay-Olson,SKU-25789,3.3,58
970,3,302,Holland and Sons Enough,South radio big cup practice under size. Step himself inside box treatment station. Identify information decide add old news. Management set yes recent first less protect.,929.81,823.12,631,4.07,True,2023-01-13,Morris Group,SKU-63385,4.0,731
971,2,202,"Stone, Brown and Jones Rule",Audience money probably increase case yard heavy. Of yes writer reflect represent child such.,342.82,307.11,522,8.6,False,2023-01-04,Mcdonald-Gilbert,SKU-45290,3.7,991
972,3,304,Smith-Romero Want,Water and everything late form early. Political available view sell right per. Budget box he war get sister mouth.,254.5,249.16,186,0.91,False,2023-01-24,Young Group,SKU-52157,3.4,495
973,3,305,Walker and Sons Common,"Event that always none hot. Agreement nearly article. Notice day store also happy improve event.
Memory enjoy art dinner particularly. Almost do left air grow above view half.",109.75,91.86,971,9.88,True,2023-01-04,Dodson-Rivas,SKU-22699,4.3,717
974,5,502,Johnson-Baker Indicate,"Positive child require travel. Just like local off bad hand story. Thus culture recognize hotel campaign send.
Military skill tonight debate thus. Million society movie letter once.",337.9,320.42,370,14.88,True,2023-01-20,Prince-Green,SKU-58705,3.5,298
975,2,205,"Smith, Perez and Bennett Chair","Painting himself memory live tend much. Involve step head result drive Republican.
Impact tax several table. Science beautiful serve policy.",390.21,381.41,133,12.63,True,2023-01-02,Owens-Cole,SKU-86881,4.9,918
976,2,202,Sandoval-Hernandez Anyone,Many wait Congress order direction event already. Most walk week region among process sing positive.,707.61,697.07,76,18.84,True,2023-01-10,"Harris, Mosley and Thompson",SKU-72154,5.0,221
977,5,502,Burgess-Reed First,Thought evidence where catch wonder role Republican. Development concern article man anyone black. Father conference soldier certainly foot. Campaign method eye gun receive kitchen.,53.37,44.74,563,14.26,True,2023-01-25,"Miller, Cruz and Miller",SKU-83445,5.0,933
